Date	SeasonType	Season	Week	Team	Opponent	HomeOrAway	Score	OpponentScore	TotalScore	Stadium	PlayingSurface	Temperature	Humidity	WindSpeed	OverUnder	PointSpread	ScoreQuarter1	ScoreQuarter2	ScoreQuarter3	ScoreQuarter4	ScoreOvertime	TimeOfPossessionMinutes	TimeOfPossessionSeconds	TimeOfPossession	FirstDowns	FirstDownsByRushing	FirstDownsByPassing	FirstDownsByPenalty	OffensivePlays	OffensiveYards	OffensiveYardsPerPlay	Touchdowns	RushingAttempts	RushingYards	RushingYardsPerAttempt	RushingTouchdowns	PassingAttempts	PassingCompletions	PassingYards	PassingTouchdowns	PassingInterceptions	PassingYardsPerAttempt	PassingYardsPerCompletion	CompletionPercentage	PasserRating	ThirdDownAttempts	ThirdDownConversions	ThirdDownPercentage	FourthDownAttempts	FourthDownConversions	FourthDownPercentage	RedZoneAttempts	RedZoneConversions	GoalToGoAttempts	GoalToGoConversions	ReturnYards	Penalties	PenaltyYards	Fumbles	FumblesLost	TimesSacked	TimesSackedYards	QuarterbackHits	TacklesForLoss	Safeties	Punts	PuntYards	PuntAverage	Giveaways	Takeaways	TurnoverDifferential	OpponentScoreQuarter1	OpponentScoreQuarter2	OpponentScoreQuarter3	OpponentScoreQuarter4	OpponentScoreOvertime	OpponentTimeOfPossessionMinutes	OpponentTimeOfPossessionSeconds	OpponentTimeOfPossession	OpponentFirstDowns	OpponentFirstDownsByRushing	OpponentFirstDownsByPassing	OpponentFirstDownsByPenalty	OpponentOffensivePlays	OpponentOffensiveYards	OpponentOffensiveYardsPerPlay	OpponentTouchdowns	OpponentRushingAttempts	OpponentRushingYards	OpponentRushingYardsPerAttempt	OpponentRushingTouchdowns	OpponentPassingAttempts	OpponentPassingCompletions	OpponentPassingYards	OpponentPassingTouchdowns	OpponentPassingInterceptions	OpponentPassingYardsPerAttempt	OpponentPassingYardsPerCompletion	OpponentCompletionPercentage	OpponentPasserRating	OpponentThirdDownAttempts	OpponentThirdDownConversions	OpponentThirdDownPercentage	OpponentFourthDownAttempts	OpponentFourthDownConversions	OpponentFourthDownPercentage	OpponentRedZoneAttempts	OpponentRedZoneConversions	OpponentGoalToGoAttempts	OpponentGoalToGoConversions	OpponentReturnYards	OpponentPenalties	OpponentPenaltyYards	OpponentFumbles	OpponentFumblesLost	OpponentTimesSacked	OpponentTimesSackedYards	OpponentQuarterbackHits	OpponentTacklesForLoss	OpponentSafeties	OpponentPunts	OpponentPuntYards	OpponentPuntAverage	OpponentGiveaways	OpponentTakeaways	OpponentTurnoverDifferential	RedZonePercentage	GoalToGoPercentage	QuarterbackHitsDifferential	TacklesForLossDifferential	QuarterbackSacksDifferential	TacklesForLossPercentage	QuarterbackHitsPercentage	TimesSackedPercentage	OpponentRedZonePercentage	OpponentGoalToGoPercentage	OpponentQuarterbackHitsDifferential	OpponentTacklesForLossDifferential	OpponentQuarterbackSacksDifferential	OpponentTacklesForLossPercentage	OpponentQuarterbackHitsPercentage	OpponentTimesSackedPercentage	Kickoffs	KickoffsInEndZone	KickoffTouchbacks	PuntsHadBlocked	PuntNetAverage	ExtraPointKickingAttempts	ExtraPointKickingConversions	ExtraPointsHadBlocked	ExtraPointPassingAttempts	ExtraPointPassingConversions	ExtraPointRushingAttempts	ExtraPointRushingConversions	FieldGoalAttempts	FieldGoalsMade	FieldGoalsHadBlocked	PuntReturns	PuntReturnYards	KickReturns	KickReturnYards	InterceptionReturns	InterceptionReturnYards	OpponentKickoffs	OpponentKickoffsInEndZone	OpponentKickoffTouchbacks	OpponentPuntsHadBlocked	OpponentPuntNetAverage	OpponentExtraPointKickingAttempts	OpponentExtraPointKickingConversions	OpponentExtraPointsHadBlocked	OpponentExtraPointPassingAttempts	OpponentExtraPointPassingConversions	OpponentExtraPointRushingAttempts	OpponentExtraPointRushingConversions	OpponentFieldGoalAttempts	OpponentFieldGoalsMade	OpponentFieldGoalsHadBlocked	OpponentPuntReturns	OpponentPuntReturnYards	OpponentKickReturns	OpponentKickReturnYards	OpponentInterceptionReturns	OpponentInterceptionReturnYards	SoloTackles	AssistedTackles	Sacks	SackYards	PassesDefended	FumblesForced	FumblesRecovered	FumbleReturnYards	FumbleReturnTouchdowns	InterceptionReturnTouchdowns	BlockedKicks	PuntReturnTouchdowns	PuntReturnLong	KickReturnTouchdowns	KickReturnLong	BlockedKickReturnYards	BlockedKickReturnTouchdowns	FieldGoalReturnYards	FieldGoalReturnTouchdowns	PuntNetYards	OpponentSoloTackles	OpponentAssistedTackles	OpponentSacks	OpponentSackYards	OpponentPassesDefended	OpponentFumblesForced	OpponentFumblesRecovered	OpponentFumbleReturnYards	OpponentFumbleReturnTouchdowns	OpponentInterceptionReturnTouchdowns	OpponentBlockedKicks	OpponentPuntReturnTouchdowns	OpponentPuntReturnLong	OpponentKickReturnTouchdowns	OpponentKickReturnLong	OpponentBlockedKickReturnYards	OpponentBlockedKickReturnTouchdowns	OpponentFieldGoalReturnYards	OpponentFieldGoalReturnTouchdowns	OpponentPuntNetYards	TeamName	DayOfWeek	PassingDropbacks	OpponentPassingDropbacks	TwoPointConversionReturns	OpponentTwoPointConversionReturns
8/27/2016 1:00:00 PM	2	2016	3	KC	CHI	AWAY	23	7	30	Soldier Field	Grass	76	87	12	40.5	-2.5	0	13	7	3	0	37	10	37:10	23	6	16	1	73	378	5.2	2	25	80	3.2	2	46	31	298	0	1	6.5	9.6	67.4	76.18	17	9	52.9	1	1	100	5	2	2	2	85	6	65	2	0	2	7	0	2	0	3	119	39.7	1	0	-1	0	0	0	7	0	22	50	22:50	15	6	9	0	59	223	3.8	1	19	59	3.1	0	38	19	164	1	0	4.3	8.6	50.0	70.50	13	3	23.1	4	2	50.0	1	1	1	1	8	6	45	2	0	2	20	0	1	0	5	253	50.6	0	1	1	40.0	100	0	1	0	10.5	0	4.2	100	100	0	-1	0	4.0	0	5.0	6	4	2	0	33	2	2	0	0	0	0	0	3	3	0	5	85	1	18	0	0	2	2	1	0	33.6	1	1	0	0	0	0	0	1	0	0	1	0	4	73	1	8	40	4	2	20	2	2	0	0	0	0	0	0	31	0	18	0	0	0	0	99	59	0	2	7	6	1	0	0	0	0	0	0	0	0	26	0	0	0	0	168	Chiefs	Saturday	48	40	0	0
8/27/2016 1:00:00 PM	2	2016	3	CHI	KC	HOME	7	23	30	Soldier Field	Grass	76	87	12	40.5	2.5	0	0	0	7	0	22	50	22:50	15	6	9	0	59	223	3.8	1	19	59	3.1	0	38	19	164	1	0	4.3	8.6	50.0	70.50	13	3	23.1	4	2	50.0	1	1	1	1	8	6	45	2	0	2	20	0	1	0	5	253	50.6	0	1	1	0	13	7	3	0	37	10	37:10	23	6	16	1	73	378	5.2	2	25	80	3.2	2	46	31	298	0	1	6.5	9.6	67.4	76.18	17	9	52.9	1	1	100	5	2	2	2	85	6	65	2	0	2	7	0	2	0	3	119	39.7	1	0	-1	100	100	0	-1	0	4.0	0	5.0	40.0	100	0	1	0	10.5	0	4.2	2	2	1	0	33.6	1	1	0	0	0	0	0	1	0	0	1	0	4	73	1	8	6	4	2	0	33	2	2	0	0	0	0	0	3	3	0	5	85	1	18	0	0	59	0	2	7	6	1	0	0	0	0	0	0	0	0	26	0	0	0	0	168	40	4	2	20	2	2	0	0	0	0	0	0	31	0	18	0	0	0	0	99	Bears	Saturday	40	48	0	0
8/27/2016 7:00:00 PM	2	2016	3	DET	BAL	AWAY	9	30	39	M&T Bank Stadium	Artificial	89	45	7	42.5	2.0	0	6	0	3	0	25	23	25:23	16	4	8	4	59	226	3.8	0	19	101	5.3	0	36	18	125	0	1	3.5	6.9	50.0	46.64	15	4	26.7	0	0	0	3	0	1	0	1	9	95	1	0	4	19	5	3	0	5	217	43.4	1	1	0	3	17	3	7	0	34	37	34:37	26	12	12	2	74	363	4.9	3	35	134	3.8	2	37	25	229	1	0	6.2	9.2	67.6	93.19	16	7	43.8	2	1	50.0	3	2	3	2	47	10	97	1	1	2	6	7	1	0	3	140	46.7	1	1	0	0	0	-2	2	-2	8.6	12.8	10.0	66.7	66.7	2	-2	2	5.3	17.5	5.1	3	3	3	0	34	0	0	0	0	0	0	0	5	3	0	1	1	5	120	0	0	7	4	2	0	46.3	3	3	0	0	0	0	0	3	3	0	2	27	0	0	1	20	47	28	2	6	1	1	1	27	0	0	0	0	1	0	40	0	0	0	0	170	39	16	4	19	7	1	0	0	0	0	0	0	15	0	0	0	0	0	0	139	Lions	Saturday	40	39	0	0
8/27/2016 7:00:00 PM	2	2016	3	BAL	DET	HOME	30	9	39	M&T Bank Stadium	Artificial	89	45	7	42.5	-2.0	3	17	3	7	0	34	37	34:37	26	12	12	2	74	363	4.9	3	35	134	3.8	2	37	25	229	1	0	6.2	9.2	67.6	93.19	16	7	43.8	2	1	50.0	3	2	3	2	47	10	97	1	1	2	6	7	1	0	3	140	46.7	1	1	0	0	6	0	3	0	25	23	25:23	16	4	8	4	59	226	3.8	0	19	101	5.3	0	36	18	125	0	1	3.5	6.9	50.0	46.64	15	4	26.7	0	0	0	3	0	1	0	1	9	95	1	0	4	19	5	3	0	5	217	43.4	1	1	0	66.7	66.7	2	-2	2	5.3	17.5	5.1	0	0	-2	2	-2	8.6	12.8	10.0	7	4	2	0	46.3	3	3	0	0	0	0	0	3	3	0	2	27	0	0	1	20	3	3	3	0	34	0	0	0	0	0	0	0	5	3	0	1	1	5	120	0	0	39	16	4	19	7	1	0	0	0	0	0	0	15	0	0	0	0	0	0	139	47	28	2	6	1	1	1	27	0	0	0	0	1	0	40	0	0	0	0	170	Ravens	Saturday	39	40	0	0
8/27/2016 7:00:00 PM	2	2016	3	PHI	IND	AWAY	33	23	56	Lucas Oil Stadium	Dome	83	71	7	44.0	1.5	3	14	7	9	0	31	53	31:53	21	5	14	2	57	388	6.8	4	24	130	5.4	1	32	26	258	3	1	8.1	9.9	81.2	118.49	10	5	50.0	0	0	0	4	3	2	2	33	8	64	0	0	1	13	9	1	0	3	104	34.7	1	1	0	3	0	7	13	0	28	7	28:7	20	2	14	4	59	354	6	3	18	39	2.2	1	38	25	315	1	1	8.3	12.6	65.8	89.25	13	6	46.2	1	0	0	4	2	3	1	22	9	85	0	0	3	18	4	1	0	5	225	45	1	1	0	75.0	100	5	0	2	5.6	22.0	3.0	50.0	33.3	-5	0	-2	4.2	12.1	7.3	7	7	4	1	25	4	3	0	0	0	0	0	2	2	0	2	33	2	65	1	0	5	4	3	0	38.4	3	2	0	0	0	0	0	1	1	0	1	9	3	62	1	13	42	10	3	18	3	0	0	0	0	0	0	0	25	0	35	0	0	0	0	75	40	16	1	13	4	0	0	0	0	0	1	0	9	0	26	0	1	0	0	192	Eagles	Saturday	33	41	0	0
8/27/2016 7:00:00 PM	2	2016	3	IND	PHI	HOME	23	33	56	Lucas Oil Stadium	Dome	83	71	7	44.0	-1.5	3	0	7	13	0	28	7	28:7	20	2	14	4	59	354	6	3	18	39	2.2	1	38	25	315	1	1	8.3	12.6	65.8	89.25	13	6	46.2	1	0	0	4	2	3	1	22	9	85	0	0	3	18	4	1	0	5	225	45	1	1	0	3	14	7	9	0	31	53	31:53	21	5	14	2	57	388	6.8	4	24	130	5.4	1	32	26	258	3	1	8.1	9.9	81.2	118.49	10	5	50.0	0	0	0	4	3	2	2	33	8	64	0	0	1	13	9	1	0	3	104	34.7	1	1	0	50.0	33.3	-5	0	-2	4.2	12.1	7.3	75.0	100	5	0	2	5.6	22.0	3.0	5	4	3	0	38.4	3	2	0	0	0	0	0	1	1	0	1	9	3	62	1	13	7	7	4	1	25	4	3	0	0	0	0	0	2	2	0	2	33	2	65	1	0	40	16	1	13	4	0	0	0	0	0	1	0	9	0	26	0	1	0	0	192	42	10	3	18	3	0	0	0	0	0	0	0	25	0	35	0	0	0	0	75	Colts	Saturday	41	33	0	0
8/27/2016 7:30:00 PM	2	2016	3	NYG	NYJ	AWAY	21	20	41	MetLife Stadium	Artificial	84	38	7	43.0	-1.0	0	0	7	14	0	24	52	24:52	9	2	5	2	55	163	3.0	3	20	39	2.0	0	34	16	124	2	1	3.6	7.8	47.1	63.85	13	1	7.7	1	0	0	2	1	1	0	146	8	49	0	0	1	10	0	4	0	11	486	44.2	1	3	2	0	7	3	10	0	35	8	35:8	17	3	14	0	79	313	4.0	2	30	79	2.6	0	47	23	234	2	2	5.0	10.2	48.9	60.06	21	8	38.1	1	0	0	3	1	1	1	130	7	80	3	1	2	20	0	6	0	7	314	44.9	3	1	-2	50.0	0	0	-2	1	13.3	0	2.9	33.3	100	0	2	-1	30.0	0	4.1	4	4	4	1	34.5	3	3	0	0	0	0	0	0	0	0	6	71	3	67	2	75	5	4	2	0	34.7	2	2	0	0	0	0	0	2	2	0	7	107	0	0	1	23	46	28	2	20	8	3	1	10	0	1	0	0	29	0	29	0	0	0	0	380	36	20	1	10	5	0	0	0	0	0	1	0	52	0	0	0	0	0	0	243	Giants	Saturday	35	49	0	0
8/27/2016 7:30:00 PM	2	2016	3	NYJ	NYG	HOME	20	21	41	MetLife Stadium	Artificial	84	38	7	43.0	1.0	0	7	3	10	0	35	8	35:8	17	3	14	0	79	313	4.0	2	30	79	2.6	0	47	23	234	2	2	5.0	10.2	48.9	60.06	21	8	38.1	1	0	0	3	1	1	1	130	7	80	3	1	2	20	0	6	0	7	314	44.9	3	1	-2	0	0	7	14	0	24	52	24:52	9	2	5	2	55	163	3.0	3	20	39	2.0	0	34	16	124	2	1	3.6	7.8	47.1	63.85	13	1	7.7	1	0	0	2	1	1	0	146	8	49	0	0	1	10	0	4	0	11	486	44.2	1	3	2	33.3	100	0	2	-1	30.0	0	4.1	50.0	0	0	-2	1	13.3	0	2.9	5	4	2	0	34.7	2	2	0	0	0	0	0	2	2	0	7	107	0	0	1	23	4	4	4	1	34.5	3	3	0	0	0	0	0	0	0	0	6	71	3	67	2	75	36	20	1	10	5	0	0	0	0	0	1	0	52	0	0	0	0	0	0	243	46	28	2	20	8	3	1	10	0	1	0	0	29	0	29	0	0	0	0	380	Jets	Saturday	49	35	0	0
8/27/2016 8:00:00 PM	2	2016	3	TEN	OAK	AWAY	27	14	41	O.co Coliseum	Grass	69	62	16	41.0	3.0	10	10	7	0	0	31	1	31:1	19	11	7	1	54	336	6.2	3	32	132	4.1	2	21	13	204	0	0	9.7	15.7	61.9	94.15	9	2	22.2	1	1	100	4	2	2	2	25	4	19	1	0	1	1	5	2	0	4	158	39.5	0	3	3	7	7	0	0	0	28	59	28:59	22	8	13	1	64	440	6.9	2	26	157	6.0	0	37	23	283	2	2	7.6	12.3	62.2	81.25	12	7	58.3	2	0	0	2	1	1	1	9	11	88	1	1	1	8	4	5	0	2	135	67.5	3	0	-3	50.0	100	1	-3	0	7.7	13.2	4.5	50.0	100	-1	3	0	15.6	18.2	2.6	6	4	2	0	37.2	3	3	0	0	0	0	0	2	2	0	1	13	3	33	2	12	3	0	0	0	51	2	2	0	0	0	0	0	0	0	0	2	9	4	101	0	0	47	18	1	8	6	1	1	47	1	0	0	0	13	0	17	0	0	0	0	149	42	24	1	1	1	1	0	0	0	0	0	0	9	0	38	0	0	0	0	102	Titans	Saturday	22	38	0	0
8/27/2016 8:00:00 PM	2	2016	3	OAK	TEN	HOME	14	27	41	O.co Coliseum	Grass	69	62	16	41.0	-3.0	7	7	0	0	0	28	59	28:59	22	8	13	1	64	440	6.9	2	26	157	6.0	0	37	23	283	2	2	7.6	12.3	62.2	81.25	12	7	58.3	2	0	0	2	1	1	1	9	11	88	1	1	1	8	4	5	0	2	135	67.5	3	0	-3	10	10	7	0	0	31	1	31:1	19	11	7	1	54	336	6.2	3	32	132	4.1	2	21	13	204	0	0	9.7	15.7	61.9	94.15	9	2	22.2	1	1	100	4	2	2	2	25	4	19	1	0	1	1	5	2	0	4	158	39.5	0	3	3	50.0	100	-1	3	0	15.6	18.2	2.6	50.0	100	1	-3	0	7.7	13.2	4.5	3	0	0	0	51	2	2	0	0	0	0	0	0	0	0	2	9	4	101	0	0	6	4	2	0	37.2	3	3	0	0	0	0	0	2	2	0	1	13	3	33	2	12	42	24	1	1	1	1	0	0	0	0	0	0	9	0	38	0	0	0	0	102	47	18	1	8	6	1	1	47	1	0	0	0	13	0	17	0	0	0	0	149	Raiders	Saturday	38	22	0	0
8/27/2016 9:00:00 PM	2	2016	3	LA	DEN	AWAY	9	17	26	Sports Authority Field at Mile High	Grass	78	21	6	41.5	5.5	3	6	0	0	0	32	38	32:38	14	1	9	4	68	270	4.0	0	26	150	5.8	0	36	18	120	0	0	3.3	6.7	50.0	57.64	15	2	13.3	3	0	0	3	0	1	0	15	10	72	2	0	6	45	3	6	0	7	317	45.3	0	1	1	0	10	7	0	0	27	22	27:22	16	6	9	1	63	299	4.7	2	33	120	3.6	1	30	16	179	1	1	6.0	11.2	53.3	68.61	15	4	26.7	1	0	0	2	2	2	2	13	8	82	0	0	0	0	11	0	0	8	359	44.9	1	0	-1	0	0	-8	6	-6	18.2	10.0	14.3	100	100	8	-6	6	0	26.2	0	4	4	3	0	43.4	0	0	0	0	0	0	0	3	3	0	5	12	1	23	1	3	4	4	3	0	40.9	2	2	0	0	0	0	0	1	1	0	4	13	1	26	0	0	41	4	0	0	5	0	0	0	0	0	0	0	9	0	23	0	0	0	0	304	46	8	6	45	12	1	0	0	0	0	0	0	8	0	26	0	0	0	0	327	Rams	Saturday	42	30	0	0
8/27/2016 9:00:00 PM	2	2016	3	DEN	LA	HOME	17	9	26	Sports Authority Field at Mile High	Grass	78	21	6	41.5	-5.5	0	10	7	0	0	27	22	27:22	16	6	9	1	63	299	4.7	2	33	120	3.6	1	30	16	179	1	1	6.0	11.2	53.3	68.61	15	4	26.7	1	0	0	2	2	2	2	13	8	82	0	0	0	0	11	0	0	8	359	44.9	1	0	-1	3	6	0	0	0	32	38	32:38	14	1	9	4	68	270	4.0	0	26	150	5.8	0	36	18	120	0	0	3.3	6.7	50.0	57.64	15	2	13.3	3	0	0	3	0	1	0	15	10	72	2	0	6	45	3	6	0	7	317	45.3	0	1	1	100	100	8	-6	6	0	26.2	0	0	0	-8	6	-6	18.2	10.0	14.3	4	4	3	0	40.9	2	2	0	0	0	0	0	1	1	0	4	13	1	26	0	0	4	4	3	0	43.4	0	0	0	0	0	0	0	3	3	0	5	12	1	23	1	3	46	8	6	45	12	1	0	0	0	0	0	0	8	0	26	0	0	0	0	327	41	4	0	0	5	0	0	0	0	0	0	0	9	0	23	0	0	0	0	304	Broncos	Saturday	30	42	0	0
8/28/2016 1:00:00 PM	2	2016	3	SD	MIN	AWAY	10	23	33	TCF Bank Stadium		72	50	0	41.0	6.0	0	10	0	0	0	27	9	27:9	19	5	10	4	63	286	4.5	1	25	100	4	1	36	18	186	0	3	5.2	10.3	50.0	30.56	16	6	37.5	1	0	0	2	0	0	0	9	6	50	2	1	2	12	8	2	0	4	201	50.2	4	2	-2	6	6	8	3	0	32	51	32:51	18	5	13	0	59	326	5.5	2	31	122	3.9	0	23	18	204	1	0	8.9	11.3	78.3	118.12	13	5	38.5	0	0	0	5	1	3	0	55	6	52	4	2	5	34	3	4	0	3	142	47.3	2	4	2	0	0	5	-2	3	6.5	28.6	5.3	20.0	0	-5	2	-3	16.0	7.9	17.9	3	1	0	0	47.8	1	1	0	0	0	0	0	1	1	0	2	9	4	84	0	0	6	5	2	0	44.3	0	0	0	1	1	1	0	3	3	0	1	10	3	63	3	45	57	2	5	34	2	4	2	10	0	0	0	0	9	0	28	0	0	0	0	191	45	10	2	12	9	1	1	0	1	0	0	0	10	0	28	0	0	0	0	133	Chargers	Sunday	38	28	0	0
8/28/2016 1:00:00 PM	2	2016	3	MIN	SD	HOME	23	10	33	TCF Bank Stadium		72	50	0	41.0	-6.0	6	6	8	3	0	32	51	32:51	18	5	13	0	59	326	5.5	2	31	122	3.9	0	23	18	204	1	0	8.9	11.3	78.3	118.12	13	5	38.5	0	0	0	5	1	3	0	55	6	52	4	2	5	34	3	4	0	3	142	47.3	2	4	2	0	10	0	0	0	27	9	27:9	19	5	10	4	63	286	4.5	1	25	100	4	1	36	18	186	0	3	5.2	10.3	50.0	30.56	16	6	37.5	1	0	0	2	0	0	0	9	6	50	2	1	2	12	8	2	0	4	201	50.2	4	2	-2	20.0	0	-5	2	-3	16.0	7.9	17.9	0	0	5	-2	3	6.5	28.6	5.3	6	5	2	0	44.3	0	0	0	1	1	1	0	3	3	0	1	10	3	63	3	45	3	1	0	0	47.8	1	1	0	0	0	0	0	1	1	0	2	9	4	84	0	0	45	10	2	12	9	1	1	0	1	0	0	0	10	0	28	0	0	0	0	133	57	2	5	34	2	4	2	10	0	0	0	0	9	0	28	0	0	0	0	191	Vikings	Sunday	28	38	0	0
8/28/2016 4:25:00 PM	2	2016	3	ARI	HOU	AWAY	24	34	58	Reliant Stadium	Dome	84	70	13	40.0	-1.0	7	3	7	7	0	36	4	36:4	27	11	14	2	80	437	5.5	3	35	165	4.7	1	42	24	272	2	4	6.5	11.3	57.1	52.98	14	8	57.1	1	1	100	3	2	2	2	32	4	27	2	1	3	24	7	4	0	3	132	44	5	1	-4	10	21	0	3	0	23	56	23:56	12	3	9	0	51	246	4.8	4	23	48	2.1	1	25	15	198	2	1	7.9	13.2	60.0	95.08	12	3	25.0	2	1	50.0	4	2	2	1	102	4	28	0	0	3	23	6	2	0	5	273	54.6	1	5	4	66.7	100	1	2	0	17.4	25.0	6.7	50.0	50.0	-1	-2	0	5.7	13.3	10.7	5	4	2	0	44.3	3	3	0	0	0	0	0	1	1	0	5	30	5	89	1	2	7	4	2	0	48.6	4	4	0	0	0	0	0	2	2	0	1	1	3	95	4	103	39	16	3	23	6	0	0	0	0	0	0	0	11	0	20	0	0	0	0	133	59	23	3	24	8	1	1	5	0	1	0	0	0	0	58	0	0	0	0	243	Cardinals	Sunday	45	28	0	0
8/28/2016 4:25:00 PM	2	2016	3	HOU	ARI	HOME	34	24	58	Reliant Stadium	Dome	84	70	13	40.0	1.0	10	21	0	3	0	23	56	23:56	12	3	9	0	51	246	4.8	4	23	48	2.1	1	25	15	198	2	1	7.9	13.2	60.0	95.08	12	3	25.0	2	1	50.0	4	2	2	1	102	4	28	0	0	3	23	6	2	0	5	273	54.6	1	5	4	7	3	7	7	0	36	4	36:4	27	11	14	2	80	437	5.5	3	35	165	4.7	1	42	24	272	2	4	6.5	11.3	57.1	52.98	14	8	57.1	1	1	100	3	2	2	2	32	4	27	2	1	3	24	7	4	0	3	132	44	5	1	-4	50.0	50.0	-1	-2	0	5.7	13.3	10.7	66.7	100	1	2	0	17.4	25.0	6.7	7	4	2	0	48.6	4	4	0	0	0	0	0	2	2	0	1	1	3	95	4	103	5	4	2	0	44.3	3	3	0	0	0	0	0	1	1	0	5	30	5	89	1	2	59	23	3	24	8	1	1	5	0	1	0	0	0	0	58	0	0	0	0	243	39	16	3	23	6	0	0	0	0	0	0	0	11	0	20	0	0	0	0	133	Texans	Sunday	28	45	0	0
8/28/2016 8:00:00 PM	2	2016	3	CIN	JAX	AWAY	21	26	47	EverBank Field	Artificial	85	70	10	42.5	2.0	7	7	7	0	0	31	49	31:49	16	8	7	1	65	251	3.9	3	29	79	2.7	1	31	16	172	2	1	5.5	10.8	51.6	76.28	16	6	37.5	1	1	100	2	2	1	1	73	12	86	1	0	5	30	3	3	0	9	377	41.9	1	1	0	0	3	8	15	0	28	11	28:11	14	4	8	2	62	243	3.9	3	28	116	4.1	1	34	17	127	1	0	3.7	7.5	50.0	69.12	16	6	37.5	1	1	100	3	2	2	1	103	11	65	1	1	0	0	10	5	0	7	309	44.1	1	1	0	100	100	-7	-2	-5	10.7	8.8	13.9	66.7	50.0	7	2	5	17.2	27.8	0	4	4	1	0	35.1	3	3	0	0	0	0	0	0	0	0	4	73	3	86	0	0	5	4	2	0	33.7	1	1	0	1	1	1	1	1	1	0	3	41	3	88	1	62	43	6	0	0	6	1	1	16	0	0	0	0	39	0	31	0	0	0	0	316	46	16	5	30	5	0	0	0	0	1	0	0	20	0	37	0	0	0	0	236	Bengals	Sunday	36	34	0	0
8/28/2016 8:00:00 PM	2	2016	3	JAX	CIN	HOME	26	21	47	EverBank Field	Artificial	85	70	10	42.5	-2.0	0	3	8	15	0	28	11	28:11	14	4	8	2	62	243	3.9	3	28	116	4.1	1	34	17	127	1	0	3.7	7.5	50.0	69.12	16	6	37.5	1	1	100	3	2	2	1	103	11	65	1	1	0	0	10	5	0	7	309	44.1	1	1	0	7	7	7	0	0	31	49	31:49	16	8	7	1	65	251	3.9	3	29	79	2.7	1	31	16	172	2	1	5.5	10.8	51.6	76.28	16	6	37.5	1	1	100	2	2	1	1	73	12	86	1	0	5	30	3	3	0	9	377	41.9	1	1	0	66.7	50.0	7	2	5	17.2	27.8	0	100	100	-7	-2	-5	10.7	8.8	13.9	5	4	2	0	33.7	1	1	0	1	1	1	1	1	1	0	3	41	3	88	1	62	4	4	1	0	35.1	3	3	0	0	0	0	0	0	0	0	4	73	3	86	0	0	46	16	5	30	5	0	0	0	0	1	0	0	20	0	37	0	0	0	0	236	43	6	0	0	6	1	1	16	0	0	0	0	39	0	31	0	0	0	0	316	Jaguars	Sunday	34	36	0	0
8/31/2016 8:00:00 PM	2	2016	4	WAS	TB	AWAY	20	13	33	Raymond James Stadium	Grass	75	92	6	38.0	3.0	3	10	7	0	0	32	20	32:20	12	8	3	1	58	301	5.2	2	37	245	6.6	1	18	8	56	1	0	3.1	7	44.4	70.60	13	2	15.4	1	0	0	2	1	0	0	28	5	35	0	0	3	16	0	1	0	7	310	44.3	0	1	1	0	0	3	10	0	27	40	27:40	17	3	12	2	67	213	3.2	1	21	46	2.2	0	43	24	167	1	1	3.9	7.0	55.8	62.84	15	3	20.0	1	1	100	2	1	1	1	19	5	25	5	0	3	22	0	4	0	8	381	47.6	1	0	-1	50.0	0	0	-3	0	4.8	0	14.3	50.0	100	0	3	0	10.8	0	6.5	5	5	3	0	41.6	2	2	0	0	0	0	0	2	2	0	5	21	1	14	1	7	4	2	2	0	45	1	1	0	0	0	0	0	2	2	0	3	19	2	47	0	0	52	11	3	22	7	2	0	0	0	0	0	0	8	0	14	0	0	0	0	291	45	21	3	16	3	0	0	0	0	0	0	0	17	0	25	0	0	0	0	360	Redskins	Wednesday	21	46	0	0
8/31/2016 8:00:00 PM	2	2016	4	TB	WAS	HOME	13	20	33	Raymond James Stadium	Grass	75	92	6	38.0	-3.0	0	0	3	10	0	27	40	27:40	17	3	12	2	67	213	3.2	1	21	46	2.2	0	43	24	167	1	1	3.9	7.0	55.8	62.84	15	3	20.0	1	1	100	2	1	1	1	19	5	25	5	0	3	22	0	4	0	8	381	47.6	1	0	-1	3	10	7	0	0	32	20	32:20	12	8	3	1	58	301	5.2	2	37	245	6.6	1	18	8	56	1	0	3.1	7	44.4	70.60	13	2	15.4	1	0	0	2	1	0	0	28	5	35	0	0	3	16	0	1	0	7	310	44.3	0	1	1	50.0	100	0	3	0	10.8	0	6.5	50.0	0	0	-3	0	4.8	0	14.3	4	2	2	0	45	1	1	0	0	0	0	0	2	2	0	3	19	2	47	0	0	5	5	3	0	41.6	2	2	0	0	0	0	0	2	2	0	5	21	1	14	1	7	45	21	3	16	3	0	0	0	0	0	0	0	17	0	25	0	0	0	0	360	52	11	3	22	7	2	0	0	0	0	0	0	8	0	14	0	0	0	0	291	Buccaneers	Wednesday	46	21	0	0
